transition_id,transition_date,from_sku,to_sku,from_package_size,to_package_size,worker_skill,crew_size,days_since_last_clean,equipment_condition,shift,day_of_week,setup_time,labor_cost,material_loss,wash_cost,packaging_time,downtime,sequence_violation_ref
TR-0486,2026-05-07,SKU-BLACK-001,SKU-PURPLE-001,1L,4L,0.3,5,2,1.0,night,3,20.61,87599.86,2.44,32733.11,11.87,9.37,0
TR-0487,2026-05-08,SKU-PURPLE-001,SKU-RED-001,4L,4L,0.6,4,6,0.7,night,4,19.98,67925.08,2.43,31926.5,8.02,9.08,0
TR-0488,2026-05-09,SKU-YELLOW-001,SKU-BLUE-001,1L,1L,0.9,2,1,1.0,night,5,22.77,38705.53,3.02,35477.4,8.27,10.35,0
TR-0489,2026-05-10,SKU-GRAY-001,SKU-BLACK-001,18L,4L,0.6,4,6,0.7,day,6,28.36,96439.12,3.62,42600.21,12.58,12.89,0
TR-0490,2026-05-11,SKU-RED-001,SKU-BLACK-001,18L,1L,0.9,4,6,0.3,night,0,26.88,91387.74,3.38,40709.32,12.44,12.22,0
TR-0491,2026-05-12,SKU-PURPLE-001,SKU-RED-001,1L,18L,0.3,5,1,0.3,night,1,22.8,96896.77,2.74,35517.21,12.07,10.36,0
TR-0492,2026-05-13,SKU-GOLD-001,SKU-YELLOW-001,18L,18L,0.6,3,3,0.3,night,2,24.16,61608.83,2.72,37249.51,8.4,10.98,1
TR-0493,2026-05-14,SKU-SILVER-001,SKU-YELLOW-001,4L,1L,0.6,3,3,0.7,day,3,24.26,61871.97,2.67,37380.84,12.21,11.03,1
TR-0494,2026-05-15,SKU-RED-001,SKU-GRAY-001,4L,1L,0.6,2,1,1.0,night,4,19.33,32867.64,2.19,31106.79,11.76,8.79,0
TR-0495,2026-04-01,SKU-SILVER-001,SKU-ORANGE-001,4L,18L,0.9,3,6,0.7,day,2,26.75,68200.23,3.12,40539.33,12.43,12.16,1
TR-0496,2026-04-02,SKU-GOLD-001,SKU-ORANGE-001,18L,4L,0.9,4,3,1.0,night,3,24.1,81947.09,2.76,37175.38,12.19,10.96,1
TR-0497,2026-04-03,SKU-SILVER-001,SKU-GOLD-001,1L,1L,0.9,4,6,1.0,day,4,16.95,57617.68,1.92,28068.11,7.74,7.7,0
TR-0498,2026-04-04,SKU-BLUE-001,SKU-GRAY-001,4L,4L,0.6,3,0,0.7,day,5,19.94,50838.43,2.45,31873.91,8.01,9.06,0
TR-0499,2026-04-05,SKU-ORANGE-001,SKU-BLACK-001,4L,1L,0.6,5,5,0.7,night,6,27.53,117016.07,3.56,41542.25,12.5,12.52,0
TR-0500,2026-04-06,SKU-BLUE-001,SKU-GRAY-001,1L,18L,0.9,3,0,1.0,night,0,21.16,53946.85,2.59,33425.34,11.92,9.62,0
TR-0501,2026-04-07,SKU-GREEN-001,SKU-PURPLE-001,4L,18L,0.9,4,1,0.7,night,1,21.03,71500.14,2.48,33264.76,11.91,9.56,0
TR-0502,2026-04-08,SKU-GOLD-001,SKU-BLUE-001,18L,4L,0.6,3,7,0.3,night,2,32.38,82578.86,3.98,47715.83,12.94,14.72,1
TR-0503,2026-04-09,SKU-IVORY-001,SKU-GREEN-001,18L,18L,0.3,4,2,0.3,day,3,24.83,84420.35,3.18,38101.2,8.46,11.29,0
TR-0504,2026-04-10,SKU-RED-001,SKU-BLACK-001,18L,18L,0.3,3,7,0.3,night,4,24.97,63668.63,3.17,38277.57,8.47,11.35,0
TR-0505,2026-04-11,SKU-GRAY-001,SKU-SILVER-001,18L,4L,0.9,3,1,1.0,day,5,24.99,63724.14,2.96,38305.27,12.27,11.36,0
TR-0506,2026-04-12,SKU-IVORY-001,SKU-BLACK-001,4L,1L,0.9,3,4,1.0,night,6,31.43,80157.82,4.27,46507.47,12.86,14.29,0
TR-0507,2026-04-13,SKU-BLACK-001,SKU-GREEN-001,1L,1L,0.3,2,0,0.3,night,0,22.4,38085.86,2.82,35013.48,8.24,10.18,0
TR-0508,2026-04-14,SKU-PURPLE-001,SKU-GOLD-001,18L,4L,0.3,2,5,0.3,day,1,33.03,56157.4,4.1,48542.97,13.0,15.02,0
TR-0509,2026-04-15,SKU-GOLD-001,SKU-WHITE-001,4L,4L,0.6,2,7,0.3,night,2,28.2,47944.76,3.32,42394.47,8.76,12.82,1
TR-0510,2026-04-16,SKU-SILVER-001,SKU-IVORY-001,1L,4L,0.3,5,1,0.3,night,3,26.52,112721.17,2.98,40256.07,12.41,12.06,1
TR-0511,2026-04-17,SKU-YELLOW-001,SKU-YELLOW-001,18L,1L,0.6,3,7,0.3,day,4,16.75,42724.53,1.83,22824.18,11.52,7.62,0
TR-0512,2026-04-18,SKU-GRAY-001,SKU-SILVER-001,18L,4L,0.6,5,6,1.0,day,5,27.21,115646.05,3.2,41131.97,12.47,12.37,0
TR-0513,2026-04-19,SKU-GOLD-001,SKU-GREEN-001,18L,18L,0.6,5,6,0.7,night,6,26.26,111598.15,3.18,39919.77,8.59,11.94,1
TR-0514,2026-04-20,SKU-BLACK-001,SKU-RED-001,4L,4L,0.3,5,7,0.7,day,0,23.98,101929.65,3.06,37024.39,8.38,10.9,0
TR-0515,2026-04-21,SKU-BLUE-001,SKU-ORANGE-001,18L,1L,0.3,2,2,1.0,day,1,23.13,39312.86,2.83,35932.09,12.1,10.51,0
TR-0516,2026-04-22,SKU-IVORY-001,SKU-BLUE-001,18L,18L,0.3,4,4,0.3,day,2,27.73,94291.48,3.63,41796.27,8.72,12.61,0
TR-0517,2026-04-23,SKU-GREEN-001,SKU-BLUE-001,18L,1L,0.9,5,2,0.7,day,3,20.54,87310.56,2.37,32646.48,11.87,9.34,0
TR-0518,2026-04-24,SKU-BLACK-001,SKU-IVORY-001,18L,18L,0.9,2,6,1.0,night,4,29.35,49893.54,4.05,43853.45,8.87,13.34,1
TR-0519,2026-04-25,SKU-SILVER-001,SKU-BLACK-001,18L,18L,0.3,3,7,0.7,day,5,33.28,84861.68,4.39,48855.21,9.23,15.13,1
TR-0520,2026-04-26,SKU-SILVER-001,SKU-WHITE-001,4L,1L,0.6,2,0,1.0,night,6,25.67,43640.57,2.98,39172.09,12.33,11.67,1
TR-0521,2026-04-27,SKU-ORANGE-001,SKU-GOLD-001,1L,1L,0.3,3,0,0.3,night,0,23.43,59755.98,2.69,36324.73,8.33,10.65,0
TR-0522,2026-04-28,SKU-PURPLE-001,SKU-YELLOW-001,4L,1L,0.6,2,3,1.0,day,1,26.76,45499.74,3.51,40563.98,12.43,12.17,1
TR-0523,2026-04-29,SKU-PURPLE-001,SKU-IVORY-001,1L,4L,0.3,4,7,0.7,night,2,30.91,105085.93,4.03,45836.98,12.81,14.05,1
TR-0524,2026-04-30,SKU-WHITE-001,SKU-GREEN-001,1L,1L,0.9,3,4,0.3,night,3,25.73,65609.06,3.36,39246.06,8.54,11.7,0
TR-0525,2026-05-01,SKU-GOLD-001,SKU-WHITE-001,1L,4L,0.6,5,7,1.0,night,4,29.23,124232.56,3.43,43703.33,12.66,13.29,1
TR-0526,2026-05-02,SKU-BLUE-001,SKU-SILVER-001,18L,18L,0.9,4,1,0.7,day,5,27.09,92111.71,3.47,40980.32,8.66,12.31,1
TR-0527,2026-05-03,SKU-GREEN-001,SKU-WHITE-001,18L,18L,0.3,5,7,0.3,night,6,27.45,116646.86,3.55,41431.68,8.7,12.48,0
TR-0528,2026-05-04,SKU-GRAY-001,SKU-GOLD-001,1L,18L,0.3,4,2,0.7,night,0,26.23,89195.38,3.03,39888.65,12.38,11.92,0
TR-0529,2026-05-05,SKU-BLUE-001,SKU-IVORY-001,1L,1L,0.9,3,2,0.7,night,1,24.7,62992.24,3.29,37939.98,8.45,11.23,1
TR-0530,2026-05-06,SKU-BLUE-001,SKU-IVORY-001,18L,18L,0.9,3,1,0.7,night,2,24.67,62917.08,3.29,37902.47,8.44,11.22,1
TR-0531,2026-05-07,SKU-RED-001,SKU-ORANGE-001,1L,1L,0.3,5,7,0.3,day,3,20.88,88751.34,2.39,33077.94,8.1,9.49,0
TR-0532,2026-05-08,SKU-SILVER-001,SKU-WHITE-001,4L,4L,0.6,3,2,0.7,night,4,24.06,61348.88,2.8,37119.76,8.39,10.94,1
TR-0533,2026-05-09,SKU-GREEN-001,SKU-WHITE-001,1L,4L,0.3,2,5,0.3,night,5,29.97,50942.58,3.82,44638.83,12.72,13.62,0
TR-0534,2026-05-10,SKU-GREEN-001,SKU-BLUE-001,1L,18L,0.3,4,6,0.3,night,6,23.46,79775.1,2.69,36362.34,12.13,10.67,0
TR-0535,2026-05-11,SKU-IVORY-001,SKU-BLUE-001,1L,1L,0.3,4,1,0.3,day,0,26.72,90858.84,3.52,40511.33,8.63,12.15,0
TR-0536,2026-05-12,SKU-ORANGE-001,SKU-GREEN-001,18L,1L,0.9,2,1,1.0,night,1,19.64,33395.01,2.32,31501.61,11.79,8.93,0
TR-0537,2026-05-13,SKU-SILVER-001,SKU-BLACK-001,4L,4L,0.6,2,0,0.3,day,2,32.21,54755.84,4.27,47493.67,9.13,14.64,1
TR-0538,2026-05-14,SKU-BLUE-001,SKU-PURPLE-001,4L,1L,0.6,3,4,1.0,night,3,19.3,49221.38,2.16,31066.82,11.75,8.77,0
TR-0539,2026-05-15,SKU-WHITE-001,SKU-WHITE-001,4L,1L,0.3,4,6,0.3,day,4,16.89,57421.6,1.84,22994.72,11.54,7.68,0
TR-0540,2026-04-01,SKU-BLACK-001,SKU-PURPLE-001,1L,1L,0.9,3,7,0.3,night,2,21.1,53813.02,2.49,33358.55,8.12,9.59,0
TR-0541,2026-04-02,SKU-GOLD-001,SKU-GRAY-001,4L,18L,0.6,4,1,1.0,day,3,24.66,83840.44,2.86,37884.12,12.24,11.21,1
TR-0542,2026-04-03,SKU-ORANGE-001,SKU-GOLD-001,4L,4L,0.6,5,4,0.7,day,4,23.34,99176.82,2.68,36200.01,8.32,10.61,0
TR-0543,2026-04-04,SKU-SILVER-001,SKU-GOLD-001,4L,1L,0.9,5,0,0.3,night,5,19.46,82693.11,2.19,31263.71,11.77,8.84,0
TR-0544,2026-04-05,SKU-BLACK-001,SKU-ORANGE-001,1L,18L,0.9,4,2,0.7,night,6,26.48,90036.19,3.44,40203.39,12.41,12.04,0
TR-0545,2026-04-06,SKU-GREEN-001,SKU-WHITE-001,4L,1L,0.6,3,0,0.3,night,0,27.53,70211.62,3.56,41543.23,12.5,12.52,0
TR-0546,2026-04-07,SKU-GRAY-001,SKU-GRAY-001,18L,18L,0.9,2,0,0.3,night,1,11.48,19508.37,1.25,16105.2,7.24,5.22,0
TR-0547,2026-04-08,SKU-BLACK-001,SKU-WHITE-001,4L,4L,0.9,5,7,1.0,night,2,31.03,131882.21,4.32,45994.14,9.02,14.11,1
TR-0548,2026-04-09,SKU-BLUE-001,SKU-GRAY-001,1L,18L,0.6,2,7,0.7,night,3,24.83,42202.99,2.99,38095.82,12.26,11.28,0
TR-0549,2026-04-10,SKU-ORANGE-001,SKU-YELLOW-001,18L,18L,0.3,5,3,0.7,day,4,19.42,82533.9,2.34,31216.03,7.97,8.83,0
TR-0550,2026-04-11,SKU-IVORY-001,SKU-RED-001,4L,18L,0.9,3,3,0.7,day,5,25.42,64824.74,3.17,38854.59,12.31,11.56,0
TR-0551,2026-04-12,SKU-PURPLE-001,SKU-BLACK-001,1L,4L,0.6,5,2,0.7,day,6,21.17,89959.31,2.5,33439.68,11.92,9.62,0
TR-0552,2026-04-13,SKU-BLACK-001,SKU-YELLOW-001,18L,18L,0.9,4,3,0.7,day,0,27.84,94650.31,3.81,41930.6,8.73,12.65,1
TR-0553,2026-04-14,SKU-IVORY-001,SKU-WHITE-001,4L,1L,0.9,3,3,1.0,night,1,15.43,39335.73,1.77,21132.81,11.4,7.01,0
TR-0554,2026-04-15,SKU-ORANGE-001,SKU-IVORY-001,1L,18L,0.3,2,7,1.0,day,2,24.53,41707.79,2.97,37725.08,12.23,11.15,0
TR-0555,2026-04-16,SKU-WHITE-001,SKU-YELLOW-001,4L,1L,0.9,3,4,0.3,day,3,22.31,56893.86,2.59,34896.22,12.03,10.14,0
TR-0556,2026-04-17,SKU-GOLD-001,SKU-SILVER-001,18L,1L,0.3,5,5,0.7,night,4,20.53,87270.51,2.31,32634.49,11.87,9.33,0
TR-0557,2026-04-18,SKU-GREEN-001,SKU-IVORY-001,1L,4L,0.3,2,5,1.0,night,5,26.4,44877.66,3.35,40098.25,12.4,12.0,0
TR-0558,2026-04-19,SKU-BLUE-001,SKU-GRAY-001,4L,4L,0.9,4,1,0.7,day,6,20.06,68196.42,2.47,32028.07,8.02,9.12,0
TR-0559,2026-04-20,SKU-GOLD-001,SKU-YELLOW-001,4L,4L,0.3,3,1,1.0,day,0,21.73,55406.38,2.46,34153.81,8.18,9.88,1
TR-0560,2026-04-21,SKU-GREEN-001,SKU-RED-001,18L,1L,0.6,3,7,0.3,night,1,22.51,57401.43,2.52,35149.55,12.05,10.23,0
TR-0561,2026-04-22,SKU-GOLD-001,SKU-WHITE-001,4L,1L,0.9,2,5,1.0,day,2,28.41,48298.06,3.34,42658.97,12.58,12.91,1
TR-0562,2026-04-23,SKU-BLUE-001,SKU-GOLD-001,4L,4L,0.6,2,4,0.3,day,3,28.69,48773.65,3.57,43015.03,8.81,13.04,0
TR-0563,2026-04-24,SKU-WHITE-001,SKU-WHITE-001,4L,18L,0.9,3,2,0.3,day,4,14.84,37833.08,1.62,20382.82,11.35,6.74,0
TR-0564,2026-04-25,SKU-SILVER-001,SKU-BLACK-001,4L,18L,0.6,5,0,0.7,night,5,33.96,144329.68,4.46,49721.72,13.09,15.44,1
TR-0565,2026-04-26,SKU-BLUE-001,SKU-GRAY-001,18L,4L,0.9,2,7,0.7,night,6,24.22,41181.68,2.92,37331.2,12.2,11.01,0
TR-0566,2026-04-27,SKU-YELLOW-001,SKU-PURPLE-001,18L,4L,0.9,2,5,0.7,night,0,27.94,47493.92,3.64,42056.94,12.54,12.7,0
TR-0567,2026-04-28,SKU-YELLOW-001,SKU-YELLOW-001,18L,18L,0.6,3,7,0.7,day,1,13.36,34070.48,1.46,18504.88,7.41,6.07,0
TR-0568,2026-04-29,SKU-GOLD-001,SKU-SILVER-001,18L,1L,0.3,5,6,0.7,day,2,21.29,90462.04,2.39,33590.24,11.94,9.68,0
TR-0569,2026-04-30,SKU-BLACK-001,SKU-GOLD-001,4L,4L,0.3,3,1,0.3,day,3,31.28,79755.63,4.1,46306.73,9.04,14.22,0
TR-0570,2026-05-01,SKU-BLACK-001,SKU-BLUE-001,1L,4L,0.3,5,3,1.0,night,4,21.18,90034.13,2.56,33462.09,11.93,9.63,0
TR-0571,2026-05-02,SKU-GREEN-001,SKU-PURPLE-001,18L,18L,0.3,5,2,0.3,night,5,20.03,85114.8,2.37,31988.92,8.02,9.1,0
TR-0572,2026-05-03,SKU-RED-001,SKU-GOLD-001,1L,18L,0.6,5,5,0.7,night,6,27.99,118969.85,3.3,42127.34,12.54,12.72,0
TR-0573,2026-05-04,SKU-IVORY-001,SKU-SILVER-001,4L,18L,0.9,4,5,0.3,night,0,27.54,93622.47,3.09,41545.84,12.5,12.52,0
TR-0574,2026-05-05,SKU-RED-001,SKU-ORANGE-001,4L,1L,0.3,5,0,0.7,night,1,20.19,85802.72,2.31,32194.93,11.84,9.18,0
TR-0575,2026-05-06,SKU-BLUE-001,SKU-YELLOW-001,1L,18L,0.3,4,6,1.0,night,2,27.63,93941.15,3.55,41665.14,12.51,12.56,1
TR-0576,2026-05-07,SKU-GOLD-001,SKU-YELLOW-001,4L,18L,0.6,3,4,1.0,night,3,25.24,64367.34,2.84,38626.3,12.29,11.47,1
TR-0577,2026-05-08,SKU-BLUE-001,SKU-BLACK-001,4L,1L,0.9,5,1,0.3,night,4,21.96,93314.26,2.64,34444.38,12.0,9.98,0
TR-0578,2026-05-09,SKU-GRAY-001,SKU-GREEN-001,1L,18L,0.9,4,1,0.7,night,5,19.79,67299.06,2.3,31692.16,11.8,9.0,0
TR-0579,2026-05-10,SKU-RED-001,SKU-BLACK-001,18L,4L,0.6,4,0,0.7,day,6,24.35,82790.93,3.1,37491.26,12.21,11.07,0
TR-0580,2026-05-11,SKU-BLACK-001,SKU-ORANGE-001,4L,4L,0.6,5,3,0.3,night,0,25.5,108363.89,3.34,38951.22,8.52,11.59,0
TR-0581,2026-05-12,SKU-BLUE-001,SKU-GOLD-001,1L,18L,0.9,4,0,0.3,day,1,29.41,99982.92,3.65,43926.76,12.67,13.37,0
TR-0582,2026-05-13,SKU-BLUE-001,SKU-GOLD-001,1L,18L,0.9,5,3,1.0,night,2,29.04,123422.47,3.61,43460.74,12.64,13.2,0
TR-0583,2026-05-14,SKU-GRAY-001,SKU-YELLOW-001,1L,4L,0.3,3,7,1.0,day,3,22.91,58424.31,2.75,35660.08,12.08,10.41,0
TR-0584,2026-05-15,SKU-BLUE-001,SKU-ORANGE-001,4L,4L,0.6,2,6,0.3,day,4,23.28,39579.27,2.85,36131.54,8.32,10.58,0
TR-0585,2026-04-01,SKU-BLACK-001,SKU-BLUE-001,4L,4L,0.9,2,3,0.3,day,2,20.03,34042.53,2.43,31986.39,8.02,9.1,0
TR-0586,2026-04-02,SKU-BLUE-001,SKU-GRAY-001,4L,18L,0.9,2,3,0.7,night,3,23.5,39952.52,2.84,36410.98,12.14,10.68,0
TR-0587,2026-04-03,SKU-ORANGE-001,SKU-IVORY-001,1L,1L,0.3,5,2,0.7,day,4,20.35,86474.22,2.51,32396.02,8.05,9.25,0
TR-0588,2026-04-04,SKU-RED-001,SKU-RED-001,18L,1L,0.6,4,6,0.7,day,5,15.68,53328.83,1.71,21462.66,11.43,7.13,0
TR-0589,2026-04-05,SKU-BLUE-001,SKU-PURPLE-001,18L,18L,0.3,5,7,0.3,day,6,19.91,84636.85,2.23,31845.79,8.01,9.05,0
TR-0590,2026-04-06,SKU-YELLOW-001,SKU-SILVER-001,1L,18L,0.9,5,0,0.7,night,0,23.36,99281.45,2.57,36231.34,12.12,10.62,0
TR-0591,2026-04-07,SKU-WHITE-001,SKU-YELLOW-001,1L,4L,0.9,5,3,0.3,day,1,22.53,95753.48,2.61,35174.84,12.05,10.24,0
TR-0592,2026-04-08,SKU-WHITE-001,SKU-YELLOW-001,18L,1L,0.9,4,5,1.0,night,2,20.89,71030.67,2.43,33089.02,11.9,9.5,0
TR-0593,2026-04-09,SKU-SILVER-001,SKU-WHITE-001,4L,18L,0.9,3,3,0.3,day,3,28.35,72302.15,3.27,42586.64,12.58,12.89,1
TR-0594,2026-04-10,SKU-PURPLE-001,SKU-WHITE-001,18L,18L,0.3,4,6,1.0,day,4,28.05,95375.79,3.8,42202.17,8.75,12.75,1
TR-0595,2026-04-11,SKU-PURPLE-001,SKU-RED-001,18L,4L,0.6,5,4,0.3,night,5,23.23,98707.76,2.79,36059.54,12.11,10.56,0
TR-0596,2026-04-12,SKU-BLUE-001,SKU-RED-001,1L,18L,0.9,2,5,0.7,night,6,21.81,37082.35,2.58,34262.19,11.98,9.92,0
TR-0597,2026-04-13,SKU-RED-001,SKU-PURPLE-001,18L,4L,0.6,2,2,0.3,night,0,22.54,38311.89,2.71,35182.7,12.05,10.24,0
TR-0598,2026-04-14,SKU-IVORY-001,SKU-RED-001,4L,4L,0.6,3,2,1.0,day,1,21.56,54967.62,2.75,33934.82,8.16,9.8,0
TR-0599,2026-04-15,SKU-YELLOW-001,SKU-GRAY-001,4L,18L,0.9,2,5,0.7,day,2,22.15,37647.27,2.67,34685.13,12.01,10.07,0
TR-0600,2026-04-16,SKU-SILVER-001,SKU-GOLD-001,18L,4L,0.6,2,0,0.7,day,3,19.22,32667.51,2.16,30956.96,11.75,8.73,0
TR-0601,2026-04-17,SKU-GOLD-001,SKU-YELLOW-001,1L,18L,0.9,2,6,0.7,day,4,26.26,44633.8,2.95,39915.68,12.39,11.93,1
TR-0602,2026-04-18,SKU-GREEN-001,SKU-GRAY-001,18L,1L,0.6,5,4,1.0,day,5,20.41,86742.19,2.37,32476.27,11.86,9.28,0
TR-0603,2026-04-19,SKU-RED-001,SKU-RED-001,1L,1L,0.6,4,6,1.0,day,6,12.01,40839.43,1.31,16787.49,7.29,5.46,0
TR-0604,2026-04-20,SKU-GRAY-001,SKU-BLACK-001,18L,4L,0.3,3,2,0.3,night,0,28.08,71606.34,3.59,42239.35,12.55,12.76,0
TR-0605,2026-04-21,SKU-PURPLE-001,SKU-SILVER-001,4L,4L,0.9,2,2,0.3,day,1,29.71,50504.59,3.81,44310.92,8.9,13.5,1
TR-0606,2026-04-22,SKU-ORANGE-001,SKU-RED-001,4L,4L,0.6,2,2,1.0,day,2,16.87,28680.67,1.95,27972.16,7.73,7.67,0
TR-0607,2026-04-23,SKU-WHITE-001,SKU-ORANGE-001,18L,18L,0.3,4,1,0.7,day,3,21.85,74303.08,2.76,34313.99,8.19,9.93,0
TR-0608,2026-04-24,SKU-BLACK-001,SKU-RED-001,18L,1L,0.3,2,2,1.0,night,4,24.19,41121.03,3.08,37285.8,12.2,10.99,0
TR-0609,2026-04-25,SKU-SILVER-001,SKU-IVORY-001,18L,1L,0.3,2,4,1.0,day,5,25.35,43088.75,2.85,38758.96,12.3,11.52,1
TR-0610,2026-04-26,SKU-RED-001,SKU-GREEN-001,4L,1L,0.9,4,4,0.7,day,6,19.9,67651.51,2.24,31824.1,11.81,9.04,0
TR-0611,2026-04-27,SKU-GOLD-001,SKU-GREEN-001,1L,18L,0.6,3,7,0.7,night,0,28.83,73504.63,3.46,43186.8,12.62,13.1,1
TR-0612,2026-04-28,SKU-WHITE-001,SKU-GOLD-001,4L,18L,0.9,3,5,0.7,day,1,29.21,74479.54,3.43,43673.39,12.66,13.28,0
TR-0613,2026-04-29,SKU-RED-001,SKU-BLUE-001,1L,1L,0.3,3,3,0.3,night,2,20.44,52111.61,2.43,32509.36,8.06,9.29,0
TR-0614,2026-04-30,SKU-IVORY-001,SKU-YELLOW-001,4L,18L,0.6,4,5,1.0,night,3,19.3,65619.21,2.17,31063.34,11.75,8.77,0
TR-0615,2026-05-01,SKU-WHITE-001,SKU-SILVER-001,1L,1L,0.9,5,6,0.3,night,4,25.9,110074.38,3.0,39463.45,8.55,11.77,0
TR-0616,2026-05-02,SKU-ORANGE-001,SKU-ORANGE-001,18L,4L,0.6,3,5,1.0,night,5,14.66,37386.39,1.6,20159.87,11.33,6.66,0
TR-0617,2026-05-03,SKU-PURPLE-001,SKU-GRAY-001,4L,18L,0.6,4,4,0.7,day,6,24.76,84199.36,3.03,38018.48,12.25,11.26,0
TR-0618,2026-05-04,SKU-RED-001,SKU-SILVER-001,4L,1L,0.9,3,0,0.3,night,0,27.6,70373.03,3.32,41623.79,12.51,12.54,0
TR-0619,2026-05-05,SKU-IVORY-001,SKU-GOLD-001,4L,4L,0.3,3,4,0.3,day,1,26.13,66621.34,3.01,39751.29,8.58,11.88,0
TR-0620,2026-05-06,SKU-IVORY-001,SKU-ORANGE-001,18L,18L,0.3,2,2,0.3,day,2,22.11,37591.45,2.7,34643.33,8.21,10.05,0
TR-0621,2026-05-07,SKU-BLACK-001,SKU-WHITE-001,18L,4L,0.6,5,5,1.0,day,3,33.36,141777.57,4.57,48957.45,13.03,15.16,1
TR-0622,2026-05-08,SKU-BLUE-001,SKU-BLUE-001,1L,1L,0.3,2,2,1.0,night,4,10.84,18429.26,1.18,15297.31,7.19,4.93,0
TR-0623,2026-05-09,SKU-WHITE-001,SKU-GOLD-001,1L,18L,0.6,4,5,0.3,day,5,30.14,102466.81,3.53,44856.56,12.74,13.7,0
TR-0624,2026-05-10,SKU-YELLOW-001,SKU-RED-001,18L,18L,0.9,4,4,0.3,night,6,23.0,78183.82,2.84,35766.67,8.29,10.45,0
TR-0625,2026-05-11,SKU-YELLOW-001,SKU-WHITE-001,1L,1L,0.6,5,2,0.3,day,0,19.43,82590.45,2.28,31232.97,7.97,8.83,0
TR-0626,2026-05-12,SKU-ORANGE-001,SKU-IVORY-001,4L,4L,0.9,4,3,1.0,day,1,19.36,65819.67,2.4,31138.38,7.96,8.8,0
TR-0627,2026-05-13,SKU-RED-001,SKU-GOLD-001,1L,1L,0.9,4,3,1.0,day,2,22.86,77737.9,2.74,35599.75,8.28,10.39,0
TR-0628,2026-05-14,SKU-YELLOW-001,SKU-WHITE-001,18L,1L,0.6,4,3,0.3,day,3,22.22,75544.21,2.58,34778.58,12.02,10.1,0
TR-0629,2026-05-15,SKU-BLUE-001,SKU-GREEN-001,18L,1L,0.3,4,2,0.3,day,4,22.67,77075.69,2.61,35351.86,12.06,10.3,0
TR-0630,2026-04-01,SKU-PURPLE-001,SKU-PURPLE-001,4L,1L,0.6,3,3,0.3,day,2,15.52,39568.98,1.69,21249.23,11.41,7.05,0
TR-0631,2026-04-02,SKU-IVORY-001,SKU-ORANGE-001,1L,1L,0.3,4,1,0.7,night,3,20.82,70774.69,2.56,32993.2,8.09,9.46,0
TR-0632,2026-04-03,SKU-RED-001,SKU-IVORY-001,1L,1L,0.3,2,7,1.0,day,4,24.16,41074.17,3.04,37250.71,8.4,10.98,0
TR-0633,2026-04-04,SKU-ORANGE-001,SKU-PURPLE-001,18L,1L,0.6,4,6,1.0,night,5,24.22,82347.33,3.01,37325.2,12.2,11.01,0
TR-0634,2026-04-05,SKU-BLACK-001,SKU-SILVER-001,4L,18L,0.6,5,0,0.3,night,6,34.69,147419.62,4.54,50647.05,13.15,15.77,1
TR-0635,2026-04-06,SKU-BLACK-001,SKU-SILVER-001,1L,1L,0.6,4,5,0.7,day,0,32.47,110394.13,4.3,47824.01,9.15,14.76,1
TR-0636,2026-04-07,SKU-PURPLE-001,SKU-ORANGE-001,18L,1L,0.6,3,7,1.0,night,1,24.85,63369.08,3.08,38128.06,12.26,11.3,0
TR-0637,2026-04-08,SKU-RED-001,SKU-BLACK-001,1L,4L,0.6,5,3,1.0,day,2,23.82,101232.75,3.04,36815.69,12.17,10.83,0
TR-0638,2026-04-09,SKU-BLUE-001,SKU-YELLOW-001,4L,4L,0.3,3,0,0.7,day,3,24.16,61614.03,3.17,37252.1,8.4,10.98,1
TR-0639,2026-04-10,SKU-YELLOW-001,SKU-RED-001,1L,1L,0.3,5,4,0.7,night,4,22.0,93512.57,2.73,34503.76,8.2,10.0,0
TR-0640,2026-04-11,SKU-RED-001,SKU-RED-001,1L,18L,0.6,4,7,0.3,day,5,16.84,57266.87,1.84,22936.8,11.53,7.66,0
TR-0641,2026-04-12,SKU-PURPLE-001,SKU-SILVER-001,4L,4L,0.9,3,6,1.0,night,6,29.07,74139.26,3.74,43503.55,8.84,13.22,1
TR-0642,2026-04-13,SKU-SILVER-001,SKU-BLUE-001,18L,1L,0.6,5,0,0.7,night,0,30.24,128535.87,3.81,44992.02,12.75,13.75,1
TR-0643,2026-04-14,SKU-RED-001,SKU-RED-001,4L,18L,0.3,5,4,1.0,day,1,14.9,63317.11,1.63,20461.27,11.35,6.77,0
TR-0644,2026-04-15,SKU-BLACK-001,SKU-WHITE-001,18L,18L,0.6,3,6,1.0,day,2,30.52,77831.55,4.26,45346.4,8.97,13.87,1
TR-0645,2026-04-16,SKU-RED-001,SKU-GOLD-001,1L,1L,0.6,4,7,0.3,night,3,27.27,92734.19,3.22,41213.33,8.68,12.4,0
TR-0646,2026-04-17,SKU-BLACK-001,SKU-YELLOW-001,4L,1L,0.3,3,5,0.7,day,4,31.66,80720.56,4.23,46788.33,12.88,14.39,1
TR-0647,2026-04-18,SKU-WHITE-001,SKU-RED-001,4L,18L,0.3,5,0,0.7,night,5,26.18,111272.33,3.35,39822.19,12.38,11.9,0
TR-0648,2026-04-19,SKU-PURPLE-001,SKU-YELLOW-001,4L,4L,0.9,5,1,0.7,day,6,24.21,102890.13,3.23,37312.02,8.4,11.0,1
