transition_id,transition_date,from_sku,to_sku,from_package_size,to_package_size,worker_skill,crew_size,days_since_last_clean,equipment_condition,shift,day_of_week,setup_time,labor_cost,material_loss,wash_cost,packaging_time,downtime,sequence_violation_ref
TR-0603,2026-04-05,SKU-RED-001,SKU-WHITE-001,18L,4L,0.9,3,0,0.3,day,6,12.73,45068.67,5.1878,76485.77,15.13,21.42,0
TR-0604,2025-11-16,SKU-RED-001,SKU-WHITE-001,1L,4L,0.3,3,7,0.3,day,6,35.34,108241.96,4.7066,138431.15,15.77,23.45,0
TR-0605,2026-01-21,SKU-RED-001,SKU-WHITE-001,4L,4L,0.9,5,3,0.3,day,2,19.03,50284.88,5.1031,99985.14,7.46,22.56,0
TR-0607,2025-12-23,SKU-RED-001,SKU-WHITE-001,1L,1L,0.9,3,1,1.0,day,1,3.35,52525.81,1.8908,35339.73,2.58,10.05,0
TR-0608,2026-01-17,SKU-RED-001,SKU-WHITE-001,1L,4L,0.9,3,3,0.7,day,5,13.83,43310.88,3.2452,64537.94,12.57,16.68,0
TR-0609,2026-02-19,SKU-RED-001,SKU-WHITE-001,4L,18L,0.6,2,7,0.7,day,3,17.07,70892.61,2.9127,71728.8,14.77,13.87,0
TR-0610,2026-02-27,SKU-RED-001,SKU-WHITE-001,1L,1L,0.9,5,0,0.7,day,4,10.7,50432.94,2.9962,49980.08,7.09,12.93,0
TR-0612,2026-03-25,SKU-RED-001,SKU-IVORY-001,1L,4L,0.6,4,7,1.0,night,2,7.02,91378.85,1.262,33088.65,15.03,8.13,0
TR-0613,2026-02-01,SKU-RED-001,SKU-IVORY-001,4L,4L,0.9,3,3,1.0,night,6,7.23,53300.77,1.8742,30775.37,4.38,6.59,0
TR-0615,2026-02-06,SKU-RED-001,SKU-IVORY-001,4L,4L,0.9,2,0,1.0,night,4,6.57,56472.97,1.9623,21959.62,4.93,7.38,0
TR-0616,2025-12-14,SKU-RED-001,SKU-IVORY-001,18L,1L,0.3,5,7,1.0,night,6,11.08,97451.93,1.8118,36894.8,15.41,8.8,0
TR-0617,2025-11-29,SKU-RED-001,SKU-IVORY-001,4L,18L,0.3,3,0,1.0,day,5,11.99,108516.58,1.415,22559.21,10.88,9.21,0
TR-0618,2025-11-28,SKU-RED-001,SKU-IVORY-001,18L,1L,0.6,2,7,0.3,night,4,23.94,80575.25,4.4141,110306.12,15.02,20.62,0
TR-0619,2026-01-08,SKU-RED-001,SKU-IVORY-001,4L,1L,0.9,2,0,0.3,day,3,12.93,52311.39,4.0143,74666.09,11.65,21.2,0
TR-0620,2026-04-04,SKU-RED-001,SKU-IVORY-001,4L,1L,0.6,4,1,0.7,night,5,14.06,75268.18,2.8012,49571.45,16.79,14.6,0
TR-0622,2026-03-12,SKU-RED-001,SKU-LGRAY-001,4L,1L,0.9,4,0,1.0,night,3,10.47,47917.96,0.7902,11363.44,15.24,8.69,0
TR-0623,2026-04-06,SKU-RED-001,SKU-LGRAY-001,4L,1L,0.6,2,7,0.7,day,0,11.48,73892.96,1.801,46973.95,14.89,10.7,0
TR-0624,2026-03-08,SKU-RED-001,SKU-LGRAY-001,4L,1L,0.9,5,1,0.7,day,6,4.89,42804.1,2.3532,40009.31,17.91,10.13,0
TR-0626,2026-04-12,SKU-RED-001,SKU-LGRAY-001,4L,1L,0.9,4,1,1.0,day,6,3.12,39947.71,0.7606,18639.52,12.89,8.34,0
TR-0627,2026-03-24,SKU-RED-001,SKU-LGRAY-001,18L,4L,0.3,3,3,0.3,night,1,28.16,96866.71,2.7054,72059.01,14.97,16.61,0
TR-0628,2026-02-03,SKU-RED-001,SKU-LGRAY-001,1L,1L,0.6,2,3,0.3,day,1,25.1,60669.12,3.669,59477.31,3.47,14.38,0
TR-0629,2026-03-14,SKU-RED-001,SKU-LGRAY-001,4L,4L,0.3,5,0,1.0,night,5,7.62,96349.33,1.4418,29223.99,4.52,5.38,0
TR-0630,2026-01-12,SKU-RED-001,SKU-LGRAY-001,1L,4L,0.9,2,3,0.7,day,0,7.76,32500.78,1.9801,54730.63,15.36,12.82,0
TR-0631,2026-02-05,SKU-RED-001,SKU-GRAY-001,1L,18L,0.3,3,1,1.0,day,3,11.56,78818.86,0.3812,9808.27,13.88,7.9,0
TR-0632,2025-12-11,SKU-RED-001,SKU-GRAY-001,18L,4L,0.6,5,7,0.7,night,3,6.29,58519.16,1.7833,38816.96,16.33,11.41,0
TR-0633,2026-02-09,SKU-RED-001,SKU-GRAY-001,1L,1L,0.9,2,3,0.7,day,0,3.22,18438.61,1.4005,25259.48,5.9,11.2,0
TR-0634,2025-12-21,SKU-RED-001,SKU-GRAY-001,4L,1L,0.9,2,1,0.7,night,6,5.31,47744.76,1.4275,21450.62,10.25,8.49,0
TR-0635,2025-12-01,SKU-RED-001,SKU-GRAY-001,18L,4L,0.9,5,1,1.0,night,0,3.53,35299.6,0.914,16337.45,13.99,3.7,0
TR-0636,2026-02-05,SKU-RED-001,SKU-GRAY-001,4L,18L,0.9,2,7,1.0,night,3,2.79,37990.93,0.8723,27153.51,17.01,5.55,0
TR-0637,2026-04-21,SKU-RED-001,SKU-GRAY-001,18L,1L,0.9,5,3,1.0,day,1,4.0,23949.49,0.8028,12833.28,12.62,5.45,0
TR-0639,2026-03-18,SKU-RED-001,SKU-GRAY-001,4L,4L,0.3,3,0,0.3,day,2,22.4,69911.33,2.168,35382.09,2.41,10.78,0
TR-0641,2026-03-13,SKU-RED-001,SKU-BLUE-001,18L,1L,0.9,5,1,1.0,night,4,1.53,43994.97,0.4955,4645.31,13.67,3.27,0
TR-0644,2026-01-08,SKU-RED-001,SKU-BLUE-001,18L,4L,0.3,4,1,0.7,day,3,7.52,48656.15,1.4433,26193.58,15.02,7.89,0
TR-0645,2026-03-17,SKU-RED-001,SKU-BLUE-001,1L,4L,0.3,4,0,0.7,night,1,9.96,75043.97,0.681,14031.07,19.55,9.52,0
TR-0646,2025-12-27,SKU-RED-001,SKU-BLUE-001,1L,1L,0.3,3,3,1.0,night,5,7.81,67286.05,0.413,14520.52,4.88,4.51,0
TR-0647,2025-11-13,SKU-RED-001,SKU-BLUE-001,1L,18L,0.6,3,3,1.0,night,3,2.59,64442.26,0.5415,12282.43,15.58,4.46,0
TR-0648,2026-02-05,SKU-RED-001,SKU-BLUE-001,4L,1L,0.9,4,1,1.0,night,3,2.25,50835.5,0.4737,7304.53,13.39,3.58,0
TR-0649,2026-02-18,SKU-RED-001,SKU-BLUE-001,4L,4L,0.3,4,0,0.7,night,2,10.41,71021.67,0.8203,7221.65,5.06,7.19,0
TR-0650,2026-03-28,SKU-RED-001,SKU-BLUE-001,1L,4L,0.9,5,0,0.7,day,5,1.25,48541.28,0.9019,17566.79,14.34,4.37,0
TR-0652,2025-11-20,SKU-RED-001,SKU-RED-001,1L,1L,0.6,2,7,0.7,night,3,10.1,45418.42,1.085,33447.7,6.92,2.2,0
TR-0654,2026-02-27,SKU-RED-001,SKU-RED-001,18L,18L,0.3,4,0,1.0,night,4,3.47,85806.64,0.4204,12115.54,5.73,4.92,0
TR-0655,2025-11-26,SKU-RED-001,SKU-RED-001,4L,1L,0.9,3,7,0.3,night,2,11.73,34492.36,1.4384,34691.78,13.66,10.15,0
TR-0656,2025-12-17,SKU-RED-001,SKU-RED-001,4L,1L,0.6,5,1,0.3,night,2,9.89,61107.09,0.785,23220.31,16.26,9.85,0
TR-0657,2025-12-05,SKU-RED-001,SKU-RED-001,1L,4L,0.3,3,1,0.7,night,4,10.95,56899.16,0.7126,19054.42,17.32,7.99,0
TR-0658,2026-02-11,SKU-RED-001,SKU-RED-001,4L,18L,0.6,3,0,0.3,day,2,11.83,57105.86,1.139,25270.07,18.56,10.01,0
TR-0659,2026-02-18,SKU-RED-001,SKU-RED-001,18L,4L,0.6,5,3,0.7,night,2,9.06,42191.22,0.3734,19985.7,15.63,7.1,0
TR-0660,2025-11-30,SKU-RED-001,SKU-RED-001,18L,18L,0.3,5,1,0.7,day,6,7.33,70493.47,1.5527,9489.23,2.62,4.06,0
TR-0661,2025-12-29,SKU-RED-001,SKU-GREEN-001,1L,4L,0.6,3,1,0.7,day,0,6.27,55466.62,1.0066,16685.1,14.02,8.96,0
TR-0663,2025-11-11,SKU-RED-001,SKU-GREEN-001,1L,4L,0.6,3,3,0.7,night,1,8.41,62607.09,1.5799,19578.73,13.88,7.59,0
TR-0664,2025-11-25,SKU-RED-001,SKU-GREEN-001,4L,4L,0.3,4,3,1.0,night,1,5.34,68469.99,0.3847,5243.69,4.57,6.21,0
TR-0665,2025-11-23,SKU-RED-001,SKU-GREEN-001,18L,1L,0.9,2,0,1.0,day,6,3.9,47331.68,0.9356,14686.66,13.76,2.45,0
TR-0666,2026-03-02,SKU-RED-001,SKU-GREEN-001,18L,1L,0.9,3,0,0.3,day,0,3.47,42289.43,1.1111,30275.91,16.46,7.79,0
TR-0667,2026-01-28,SKU-RED-001,SKU-GREEN-001,18L,4L,0.9,2,7,0.3,night,2,1.53,34887.92,1.4285,46822.46,12.49,8.1,0
TR-0668,2025-12-04,SKU-RED-001,SKU-GREEN-001,1L,18L,0.3,3,7,0.7,day,3,12.19,53216.4,1.257,33395.45,13.71,7.23,0
TR-0670,2025-12-31,SKU-RED-001,SKU-GREEN-001,1L,4L,0.6,3,3,0.3,day,2,13.44,56322.16,1.7194,32510.47,11.4,5.94,0
TR-0671,2026-01-23,SKU-RED-001,SKU-BROWN-001,1L,4L,0.9,4,1,0.7,night,4,4.36,42570.84,0.3981,22699.73,15.99,12.09,0
TR-0673,2026-03-29,SKU-RED-001,SKU-BROWN-001,4L,18L,0.6,3,7,0.3,night,6,7.0,59066.12,1.5354,55969.63,16.58,14.66,0
TR-0674,2025-12-19,SKU-RED-001,SKU-BROWN-001,4L,18L,0.3,4,0,0.7,day,4,13.82,61621.1,0.7313,13512.22,16.31,8.65,0
TR-0675,2026-02-25,SKU-RED-001,SKU-BROWN-001,18L,18L,0.3,3,0,1.0,day,2,5.08,69885.46,0.0684,11910.23,4.63,3.53,0
TR-0676,2026-01-03,SKU-RED-001,SKU-BROWN-001,4L,1L,0.9,2,0,0.3,night,5,8.35,45231.28,1.8188,29116.78,17.87,8.7,0
TR-0677,2026-01-18,SKU-RED-001,SKU-BROWN-001,1L,1L,0.3,4,0,0.3,day,6,17.19,48415.45,1.3886,33325.64,7.77,14.43,0
TR-0678,2025-11-07,SKU-RED-001,SKU-BROWN-001,1L,1L,0.6,4,1,1.0,night,4,2.3,62440.75,0.3177,4792.3,6.42,3.92,0
TR-0680,2026-01-17,SKU-RED-001,SKU-BROWN-001,4L,1L,0.3,4,7,1.0,night,5,10.51,72372.35,0.4039,13737.78,19.65,4.06,0
TR-0681,2025-12-09,SKU-RED-001,SKU-DGRAY-001,4L,1L,0.3,5,7,1.0,night,1,6.82,65709.88,0.8527,17716.94,16.09,5.79,0
TR-0683,2026-03-21,SKU-RED-001,SKU-DGRAY-001,4L,4L,0.9,3,7,0.3,night,5,3.46,40754.87,1.5643,53453.36,6.62,13.09,0
TR-0684,2025-12-23,SKU-RED-001,SKU-DGRAY-001,18L,1L,0.9,5,1,0.3,day,1,10.99,41718.82,1.3372,35515.33,16.42,13.81,0
TR-0686,2025-11-14,SKU-RED-001,SKU-DGRAY-001,4L,4L,0.3,5,1,0.3,day,4,16.35,76388.46,1.9412,39535.46,5.44,11.05,0
TR-0687,2025-12-17,SKU-RED-001,SKU-DGRAY-001,4L,1L,0.9,4,7,0.7,night,2,1.41,42512.32,1.1321,37424.64,17.67,8.76,0
TR-0688,2026-04-04,SKU-RED-001,SKU-DGRAY-001,4L,4L,0.3,5,7,1.0,night,5,0.92,85532.08,0.4677,16829.1,4.47,2.37,0
TR-0689,2025-12-11,SKU-RED-001,SKU-DGRAY-001,1L,1L,0.6,3,1,0.7,day,3,8.56,50142.37,0.7361,27317.04,7.01,4.61,0
TR-0690,2026-02-28,SKU-RED-001,SKU-DGRAY-001,4L,4L,0.6,5,1,0.3,night,5,11.68,60461.54,1.836,35395.08,1.91,9.76,0
TR-0691,2025-11-08,SKU-RED-001,SKU-BLACK-001,1L,1L,0.3,2,1,1.0,day,5,8.51,67186.04,0.8635,16439.67,6.55,6.32,0
TR-0692,2026-03-26,SKU-RED-001,SKU-BLACK-001,4L,4L,0.6,2,0,0.7,day,3,11.39,54452.3,1.9416,33373.24,3.94,11.29,0
TR-0693,2026-02-09,SKU-RED-001,SKU-BLACK-001,4L,18L,0.9,2,3,0.7,day,0,2.17,53108.25,1.8293,41545.86,11.01,11.08,0
TR-0694,2025-11-10,SKU-RED-001,SKU-BLACK-001,1L,1L,0.6,2,0,1.0,day,0,10.37,50748.64,0.5768,13172.29,7.73,10.37,0
TR-0696,2026-01-01,SKU-RED-001,SKU-BLACK-001,1L,4L,0.3,3,7,0.3,day,3,26.89,57836.45,2.5193,90262.06,15.17,15.66,0
TR-0697,2025-11-25,SKU-RED-001,SKU-BLACK-001,4L,1L,0.6,3,0,0.7,night,1,10.33,65099.39,1.4267,35129.73,20.52,10.02,0
TR-0698,2026-02-22,SKU-RED-001,SKU-BLACK-001,4L,1L,0.3,5,0,0.7,night,6,9.89,93347.27,1.6716,39349.16,12.42,13.37,0
TR-0700,2025-11-27,SKU-RED-001,SKU-BLACK-001,1L,1L,0.6,2,1,0.7,night,3,9.67,57566.74,1.823,32240.72,5.4,9.63,0
TR-0701,2025-12-17,SKU-RED-001,SKU-METAL-001,4L,18L,0.6,5,1,0.7,night,2,9.77,50470.67,0.7835,33556.25,14.95,8.47,0
TR-0702,2026-02-25,SKU-RED-001,SKU-METAL-001,1L,1L,0.6,3,1,0.7,day,2,12.41,61142.34,1.1184,31092.01,6.36,4.08,0
TR-0704,2026-03-15,SKU-RED-001,SKU-METAL-001,1L,18L,0.3,2,0,0.7,night,6,12.11,79197.17,1.5888,28442.49,12.54,9.74,0
TR-0705,2025-12-12,SKU-RED-001,SKU-METAL-001,18L,4L,0.9,5,0,1.0,day,4,6.69,26536.94,0.3426,20286.93,19.71,5.0,0
TR-0706,2026-01-21,SKU-RED-001,SKU-METAL-001,1L,18L,0.3,5,3,0.3,night,2,14.79,92255.66,1.3769,65265.75,16.77,12.63,0
TR-0708,2026-02-03,SKU-RED-001,SKU-METAL-001,18L,1L,0.6,2,7,1.0,night,1,1.74,58830.53,0.2413,28601.55,16.79,5.11,0
TR-0709,2025-12-16,SKU-RED-001,SKU-METAL-001,4L,1L,0.9,3,7,0.7,night,1,7.41,30538.13,1.0037,39549.94,11.69,6.32,0
TR-0710,2025-11-26,SKU-RED-001,SKU-METAL-001,18L,18L,0.3,2,0,1.0,night,2,9.49,65991.36,0.2559,21847.44,3.42,3.64,0
TR-0711,2025-11-09,SKU-RED-001,SKU-SPECIAL-001,4L,18L,0.3,3,7,1.0,night,6,9.97,80217.86,0.4348,33447.32,15.61,3.37,0
TR-0712,2026-04-15,SKU-RED-001,SKU-SPECIAL-001,4L,4L,0.3,4,1,1.0,night,2,5.03,67046.53,1.1259,25948.81,7.52,3.91,0
TR-0713,2025-11-02,SKU-RED-001,SKU-SPECIAL-001,18L,4L,0.3,2,1,0.7,night,6,5.79,79086.83,0.8999,43539.96,16.29,9.44,0
TR-0714,2026-04-14,SKU-RED-001,SKU-SPECIAL-001,1L,1L,0.9,5,1,1.0,night,1,4.59,44527.31,0.3149,18224.41,4.15,5.87,0
TR-0717,2026-02-05,SKU-RED-001,SKU-SPECIAL-001,4L,4L,0.6,2,1,1.0,day,3,1.59,54761.8,0.7212,13635.09,4.22,4.98,0
TR-0718,2026-01-12,SKU-RED-001,SKU-SPECIAL-001,1L,1L,0.3,5,3,0.3,night,0,19.49,65226.89,1.6087,64190.91,4.03,14.2,0
TR-0719,2026-02-16,SKU-RED-001,SKU-SPECIAL-001,1L,1L,0.6,3,1,0.7,day,0,10.87,37029.11,0.4773,28481.1,6.36,10.89,0
TR-0720,2026-01-28,SKU-RED-001,SKU-SPECIAL-001,4L,4L,0.9,2,1,1.0,night,2,4.52,38267.55,0.532,17205.61,3.85,5.44,0
TR-0721,2026-02-02,SKU-GREEN-001,SKU-WHITE-001,1L,1L,0.6,3,1,0.3,day,0,24.37,79088.95,4.3195,91232.35,3.42,22.57,0
TR-0722,2026-03-07,SKU-GREEN-001,SKU-WHITE-001,4L,18L,0.3,4,1,0.3,night,5,34.36,113251.74,4.0153,84983.12,15.69,24.27,0
TR-0724,2025-12-13,SKU-GREEN-001,SKU-WHITE-001,18L,18L,0.6,5,3,1.0,night,5,7.81,85872.03,1.3038,37183.52,5.59,9.78,0
TR-0725,2025-12-26,SKU-GREEN-001,SKU-WHITE-001,4L,1L,0.6,2,0,0.7,day,4,15.32,65576.86,2.6913,47007.39,15.08,15.44,0
TR-0726,2026-01-12,SKU-GREEN-001,SKU-WHITE-001,4L,4L,0.3,4,0,1.0,night,0,10.67,112462.17,1.4162,23934.02,7.22,9.12,0
TR-0728,2025-11-02,SKU-GREEN-001,SKU-WHITE-001,18L,1L,0.6,2,0,0.7,day,6,16.97,76154.69,2.3451,51344.9,14.48,18.01,0
TR-0729,2026-02-11,SKU-GREEN-001,SKU-WHITE-001,1L,4L,0.6,2,7,0.7,night,2,11.46,95824.17,2.4921,78923.59,15.86,14.34,0
TR-0730,2025-12-28,SKU-GREEN-001,SKU-WHITE-001,1L,1L,0.3,4,7,0.3,day,6,37.1,101615.83,3.8896,127766.81,4.81,23.05,0
TR-0731,2026-04-26,SKU-GREEN-001,SKU-IVORY-001,18L,1L,0.3,2,0,0.7,day,6,18.09,90821.21,2.0969,49602.17,13.56,8.28,0
TR-0732,2026-03-30,SKU-GREEN-001,SKU-IVORY-001,4L,1L,0.3,5,7,1.0,day,0,8.36,79604.0,1.4081,36934.4,14.34,10.58,0
TR-0733,2026-03-04,SKU-GREEN-001,SKU-IVORY-001,1L,1L,0.6,2,3,1.0,day,2,5.29,67482.25,1.4763,22891.49,5.69,7.08,0
TR-0734,2025-11-04,SKU-GREEN-001,SKU-IVORY-001,4L,4L,0.6,3,7,0.3,night,1,22.81,61008.4,3.6375,109417.48,5.11,18.07,0
TR-0735,2026-02-25,SKU-GREEN-001,SKU-IVORY-001,4L,18L,0.3,3,1,0.7,night,2,24.44,88247.84,2.3359,43790.38,15.61,14.09,0
TR-0736,2025-12-13,SKU-GREEN-001,SKU-IVORY-001,4L,18L,0.9,2,1,0.7,day,5,9.17,48449.92,2.2608,41652.52,17.9,13.13,0
TR-0737,2026-02-24,SKU-GREEN-001,SKU-IVORY-001,1L,1L,0.9,2,3,0.7,day,1,11.31,41759.11,2.3751,56871.27,4.87,13.5,0
TR-0738,2026-04-16,SKU-GREEN-001,SKU-IVORY-001,1L,18L,0.3,4,1,0.7,day,3,15.42,80277.24,2.3928,41938.98,13.79,9.98,0
TR-0741,2026-04-26,SKU-GREEN-001,SKU-LGRAY-001,1L,1L,0.3,3,1,0.7,night,6,16.26,86717.93,2.003,36910.65,5.69,11.91,0
TR-0742,2025-11-20,SKU-GREEN-001,SKU-LGRAY-001,1L,4L,0.3,4,7,1.0,day,3,6.86,93031.89,1.4719,30228.78,9.44,3.5,0
TR-0743,2025-12-29,SKU-GREEN-001,SKU-LGRAY-001,4L,1L,0.3,2,0,0.7,night,0,11.29,99998.38,1.9452,35989.72,13.1,10.66,0
TR-0744,2025-11-04,SKU-GREEN-001,SKU-LGRAY-001,18L,1L,0.6,5,0,0.7,day,1,13.82,65961.5,2.9043,37717.28,14.69,10.89,0
TR-0745,2026-03-28,SKU-GREEN-001,SKU-LGRAY-001,4L,18L,0.6,3,0,0.3,night,5,13.8,79019.6,2.7646,42871.03,16.76,15.21,0
TR-0746,2026-03-15,SKU-GREEN-001,SKU-LGRAY-001,1L,18L,0.6,4,7,1.0,night,6,9.11,74221.31,1.4877,28596.4,13.87,2.38,0
TR-0747,2025-12-02,SKU-GREEN-001,SKU-LGRAY-001,4L,4L,0.6,4,0,0.3,night,1,20.33,66285.54,2.7487,51554.73,4.37,18.98,0
TR-0750,2026-01-30,SKU-GREEN-001,SKU-LGRAY-001,1L,4L,0.6,5,7,0.3,night,4,22.36,74347.05,3.3644,79127.54,17.57,13.96,0
TR-0751,2025-12-06,SKU-GREEN-001,SKU-GRAY-001,4L,1L,0.3,5,1,0.7,night,5,14.25,70322.4,0.848,24480.47,12.09,9.87,0
TR-0753,2026-02-16,SKU-GREEN-001,SKU-GRAY-001,1L,1L,0.6,3,3,0.3,night,0,18.34,66334.68,2.0778,41379.37,1.7,11.79,0
TR-0755,2026-03-11,SKU-GREEN-001,SKU-GRAY-001,4L,1L,0.3,3,7,0.3,day,2,20.55,73538.91,2.1087,43671.26,14.1,6.39,0
TR-0756,2026-03-05,SKU-GREEN-001,SKU-GRAY-001,4L,1L,0.3,2,1,1.0,day,3,4.0,68622.03,0.6806,11627.91,13.01,3.93,0
TR-0757,2025-12-02,SKU-GREEN-001,SKU-GRAY-001,1L,4L,0.3,3,3,1.0,night,1,8.88,66915.67,0.8159,8530.36,16.47,7.39,0
TR-0758,2026-04-18,SKU-GREEN-001,SKU-GRAY-001,1L,4L,0.9,3,7,0.7,night,5,5.12,32144.89,0.9681,32801.3,14.69,8.95,0
TR-0759,2025-11-28,SKU-GREEN-001,SKU-GRAY-001,4L,18L,0.3,2,3,0.7,day,4,10.51,63452.11,1.5283,24011.79,17.18,5.27,0
TR-0760,2025-11-11,SKU-GREEN-001,SKU-GRAY-001,18L,1L,0.3,5,7,0.7,day,1,13.72,73039.23,0.8408,30037.76,13.18,9.55,0
TR-0762,2026-02-05,SKU-GREEN-001,SKU-BLUE-001,18L,4L,0.3,4,1,1.0,night,3,1.45,56015.13,0.1141,5147.79,15.45,3.4,0
TR-0763,2025-12-11,SKU-GREEN-001,SKU-BLUE-001,1L,4L,0.6,5,3,0.3,day,3,14.78,43922.74,0.8074,33622.13,19.46,8.05,0
TR-0764,2025-11-16,SKU-GREEN-001,SKU-BLUE-001,4L,1L,0.9,2,7,0.7,day,6,6.54,27533.19,0.4229,19806.39,17.61,5.42,0
TR-0765,2025-12-22,SKU-GREEN-001,SKU-BLUE-001,1L,4L,0.9,4,1,0.3,day,0,3.23,30843.91,0.9768,26228.19,20.01,9.57,0
TR-0766,2025-11-25,SKU-GREEN-001,SKU-BLUE-001,1L,18L,0.3,4,7,1.0,day,1,2.35,72461.95,0.2729,18855.43,13.72,2.97,0
TR-0767,2025-12-24,SKU-GREEN-001,SKU-BLUE-001,4L,4L,0.6,4,1,0.3,night,2,7.28,54662.53,1.1521,25896.43,5.34,7.15,0
TR-0768,2025-12-01,SKU-GREEN-001,SKU-BLUE-001,4L,1L,0.9,4,0,0.3,night,0,8.62,33631.46,0.9923,20214.85,18.63,5.01,0
TR-0769,2025-11-20,SKU-GREEN-001,SKU-BLUE-001,4L,1L,0.9,4,7,1.0,day,3,0.0,13679.17,0.0495,9478.24,17.9,2.92,0
TR-0772,2025-12-28,SKU-GREEN-001,SKU-RED-001,4L,4L,0.6,3,0,0.3,day,6,12.19,32192.38,1.3031,17368.15,3.64,6.92,0
TR-0773,2026-03-22,SKU-GREEN-001,SKU-RED-001,4L,1L,0.6,3,7,1.0,night,6,2.72,63014.62,0.8002,14216.94,16.53,2.54,0
TR-0774,2026-01-27,SKU-GREEN-001,SKU-RED-001,4L,1L,0.3,2,0,0.3,night,1,15.08,75917.99,1.0555,15931.71,15.35,9.88,0
TR-0775,2026-01-03,SKU-GREEN-001,SKU-RED-001,18L,1L,0.3,5,1,0.7,day,5,8.06,85458.95,0.2356,24391.17,16.38,7.77,0
TR-0777,2026-04-17,SKU-GREEN-001,SKU-RED-001,1L,18L,0.6,2,0,0.7,night,4,6.09,53850.82,1.1089,10097.54,18.56,10.44,0
TR-0778,2025-12-30,SKU-GREEN-001,SKU-RED-001,1L,4L,0.3,4,1,0.3,day,1,13.79,59824.64,1.4723,21646.08,14.48,9.9,0
TR-0779,2026-01-11,SKU-GREEN-001,SKU-RED-001,4L,1L,0.3,2,3,1.0,night,6,0.0,71334.49,0.5799,12194.64,15.35,4.83,0
TR-0780,2026-02-19,SKU-GREEN-001,SKU-RED-001,4L,4L,0.3,4,0,1.0,night,3,11.31,77093.02,0.1473,4507.53,5.08,1.78,0
TR-0782,2026-03-26,SKU-GREEN-001,SKU-GREEN-001,4L,1L,0.6,5,1,0.3,day,3,9.03,40519.05,2.1878,31194.43,15.22,7.14,0
TR-0784,2026-02-21,SKU-GREEN-001,SKU-GREEN-001,1L,1L,0.6,5,1,0.7,day,5,5.23,53083.54,0.471,14144.07,7.06,4.98,0
TR-0785,2026-01-06,SKU-GREEN-001,SKU-GREEN-001,4L,1L,0.6,3,1,1.0,day,1,6.11,48754.45,0.4453,14171.04,17.95,3.93,0
TR-0786,2026-02-21,SKU-GREEN-001,SKU-GREEN-001,4L,1L,0.9,3,0,1.0,night,5,2.93,43244.27,0.0,7860.57,14.41,3.05,0
TR-0787,2025-12-31,SKU-GREEN-001,SKU-GREEN-001,1L,1L,0.6,2,0,0.3,day,2,8.57,48659.17,0.8208,26281.66,2.43,5.62,0
TR-0788,2025-12-07,SKU-GREEN-001,SKU-GREEN-001,1L,4L,0.6,4,7,1.0,night,6,0.0,48341.82,0.2771,14947.68,19.44,4.48,0
TR-0789,2026-04-01,SKU-GREEN-001,SKU-GREEN-001,1L,4L,0.6,4,1,0.7,day,2,5.36,45916.64,0.2671,12741.14,19.85,4.2,0
TR-0790,2025-12-28,SKU-GREEN-001,SKU-GREEN-001,4L,18L,0.9,5,0,1.0,day,6,0.0,23071.96,0.3666,3427.31,15.89,5.66,0
TR-0792,2025-11-20,SKU-GREEN-001,SKU-BROWN-001,18L,4L,0.9,3,7,0.7,day,3,0.37,40613.74,1.3839,30992.59,15.34,5.68,0
TR-0793,2026-03-30,SKU-GREEN-001,SKU-BROWN-001,4L,4L,0.6,4,3,0.3,day,0,9.88,55966.02,2.0413,46872.3,5.98,11.2,0
TR-0794,2025-12-17,SKU-GREEN-001,SKU-BROWN-001,18L,1L,0.3,5,3,1.0,night,2,6.17,85587.1,0.7077,13275.29,12.77,0.0,0
TR-0795,2025-12-04,SKU-GREEN-001,SKU-BROWN-001,4L,4L,0.6,5,3,0.3,night,3,12.14,56007.65,2.0218,40135.71,5.82,10.48,0
TR-0796,2026-04-05,SKU-GREEN-001,SKU-BROWN-001,4L,18L,0.3,2,3,0.7,night,6,7.56,64895.17,1.3186,21758.13,14.0,4.61,0
TR-0798,2025-11-25,SKU-GREEN-001,SKU-BROWN-001,1L,4L,0.3,5,3,0.7,night,1,10.13,86403.8,1.5509,30624.13,14.42,1.71,0
TR-0799,2025-12-24,SKU-GREEN-001,SKU-BROWN-001,4L,1L,0.9,4,0,0.7,night,2,6.71,32967.9,1.1379,25953.88,17.3,11.84,0
TR-0800,2026-01-06,SKU-GREEN-001,SKU-BROWN-001,18L,4L,0.3,4,1,0.3,day,1,13.77,72474.02,2.1137,36097.02,19.08,13.14,0
TR-0801,2026-03-18,SKU-GREEN-001,SKU-DGRAY-001,4L,1L,0.3,4,1,0.7,night,2,11.77,84680.24,1.111,21188.75,17.42,10.39,0
TR-0802,2025-12-01,SKU-GREEN-001,SKU-DGRAY-001,4L,4L,0.6,2,1,0.7,day,0,14.44,52896.0,1.1173,25438.7,6.04,8.93,0
TR-0803,2026-01-25,SKU-GREEN-001,SKU-DGRAY-001,1L,4L,0.9,2,3,0.3,night,6,13.36,35556.93,2.064,53714.29,11.44,11.84,0
TR-0805,2026-03-08,SKU-GREEN-001,SKU-DGRAY-001,1L,1L,0.3,3,0,0.7,day,6,8.06,70240.07,1.2482,25601.76,3.95,5.85,0
